Portal,updated_at,name,plan_type,effective_price
Falabella,2025-08-02 03:00:01,Zurich,Full Cobertura,32172.0
Falabella,2025-08-02 03:30:02,Bci,Full Cobertura,47988.0
Falabella,2025-08-02 03:30:02,Cardif,Full Cobertura,34505.0
Falabella,2025-08-02 03:30:02,Consorcio,Full Cobertura,41289.0
Falabella,2025-08-02 03:30:02,Fid,Full Cobertura,33151.0
Falabella,2025-08-02 03:30:02,Hdi,Full Cobertura,35869.0
Falabella,2025-08-02 03:30:02,Sura,Full Cobertura,34816.0
Falabella,2025-08-02 03:30:02,Zenit,Full Cobertura,44120.0
Falabella,2025-08-02 03:30:02,Zurich,Full Cobertura,32172.0
Falabella,2025-08-02 04:00:02,Bci,Full Cobertura,47988.0
Falabella,2025-08-02 04:00:02,Cardif,Full Cobertura,34505.0
Falabella,2025-08-02 04:00:02,Consorcio,Full Cobertura,41289.0
Falabella,2025-08-02 04:00:02,Hdi,Full Cobertura,35869.0
Falabella,2025-08-02 04:00:02,Sura,Full Cobertura,34816.0
Falabella,2025-08-02 04:00:02,Zenit,Full Cobertura,44120.0
Falabella,2025-08-02 04:00:02,Zurich,Full Cobertura,32172.0
Falabella,2025-08-02 04:30:02,Bci,Full Cobertura,47988.0
Falabella,2025-08-02 04:30:02,Cardif,Full Cobertura,34505.0
Falabella,2025-08-02 04:30:02,Consorcio,Full Cobertura,41289.0
Falabella,2025-08-02 04:30:02,Fid,Full Cobertura,33151.0
Falabella,2025-08-02 04:30:02,Hdi,Full Cobertura,35869.0
Falabella,2025-08-02 04:30:02,Sura,Full Cobertura,34816.0
Falabella,2025-08-02 04:30:02,Zenit,Full Cobertura,44120.0
Falabella,2025-08-02 04:30:02,Zurich,Full Cobertura,32172.0
Falabella,2025-08-02 05:00:02,Bci,Full Cobertura,47988.0
Falabella,2025-08-02 05:00:02,Cardif,Full Cobertura,34505.0
Falabella,2025-08-02 05:00:02,Consorcio,Full Cobertura,41289.0
Falabella,2025-08-02 05:00:02,Fid,Full Cobertura,33151.0
Falabella,2025-08-02 05:00:02,Hdi,Full Cobertura,35869.0
Falabella,2025-08-02 05:00:02,Sura,Full Cobertura,34816.0
Falabella,2025-08-02 05:00:02,Zenit,Full Cobertura,44120.0
Falabella,2025-08-02 05:00:02,Zurich,Full Cobertura,32172.0
Falabella,2025-08-02 05:30:02,Bci,Full Cobertura,47988.0
Falabella,2025-08-02 05:30:02,Cardif,Full Cobertura,34505.0
Falabella,2025-08-02 05:30:02,Consorcio,Full Cobertura,41289.0
Falabella,2025-08-02 05:30:02,Fid,Full Cobertura,33151.0
Falabella,2025-08-02 05:30:02,Hdi,Full Cobertura,35869.0
Falabella,2025-08-02 05:30:02,Sura,Full Cobertura,34816.0
Falabella,2025-08-02 05:30:02,Zenit,Full Cobertura,44120.0
Falabella,2025-08-02 05:30:02,Zurich,Full Cobertura,32172.0
Falabella,2025-08-02 06:00:02,Bci,Full Cobertura,47988.0
Falabella,2025-08-02 06:00:02,Cardif,Full Cobertura,34505.0
Falabella,2025-08-02 06:00:02,Consorcio,Full Cobertura,41289.0
Falabella,2025-08-02 06:00:02,Fid,Full Cobertura,33151.0
Falabella,2025-08-02 06:00:02,Hdi,Full Cobertura,35869.0
Falabella,2025-08-02 06:00:02,Sura,Full Cobertura,34816.0
Falabella,2025-08-02 06:00:02,Zenit,Full Cobertura,44120.0
Falabella,2025-08-02 06:00:02,Zurich,Full Cobertura,32172.0
Falabella,2025-08-02 06:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 06:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 06:30:01,Consorcio,Full Cobertura,43997.0
Falabella,2025-08-02 06:30:01,Sura,Full Cobertura,43324.0
Falabella,2025-08-02 06:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 06:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 07:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 07:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 07:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 07:00:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 07:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 07:00:01,Sura,Full Cobertura,39594.0
Falabella,2025-08-02 07:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 07:30:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 07:30:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 07:30:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 07:30:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 07:30:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 07:30:02,Sura,Full Cobertura,35752.0
Falabella,2025-08-02 07:30:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 07:30:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 08:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 08:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 08:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 08:00:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 08:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 08:00:01,Sura,Full Cobertura,35654.0
Falabella,2025-08-02 08:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 08:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 08:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 08:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 08:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 08:30:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 08:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 08:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 08:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 09:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 09:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 09:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 09:00:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 09:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 09:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 09:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 09:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 09:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 09:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 09:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 09:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 09:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 10:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 10:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 10:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 10:00:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 10:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 10:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 10:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 10:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 10:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 10:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 10:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 10:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 10:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 11:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 11:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 11:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 11:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 11:00:01,Sura,Full Cobertura,36878.0
Falabella,2025-08-02 11:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 11:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 11:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 11:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 11:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 11:30:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 11:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 11:30:01,Sura,Full Cobertura,44807.0
Falabella,2025-08-02 11:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 11:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 12:00:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 12:00:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 12:00:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 12:00:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 12:00:02,Sura,Full Cobertura,41209.0
Falabella,2025-08-02 12:00:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 12:00:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 12:30:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 12:30:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 12:30:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 12:30:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 12:30:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 12:30:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 12:30:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 13:00:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 13:00:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 13:00:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 13:00:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 13:00:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 13:00:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 13:00:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 13:00:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 13:30:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 13:30:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 13:30:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 13:30:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 13:30:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 13:30:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 13:30:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 13:30:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 14:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 14:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 14:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 14:00:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 14:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 14:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 14:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 14:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 14:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 14:30:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 14:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 14:30:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 14:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 14:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 15:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 15:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 15:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 15:00:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 15:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 15:00:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 15:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 15:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 15:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 15:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 15:30:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 15:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 15:30:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 15:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 15:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 16:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 16:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 16:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 16:00:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 16:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 16:00:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 16:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 16:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 16:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 16:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 16:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 16:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 16:30:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 16:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 16:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 17:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 17:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 17:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 17:00:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 17:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 17:00:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 17:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 17:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 17:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 17:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 17:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 17:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 17:30:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 17:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 17:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 18:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 18:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 18:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 18:00:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 18:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 18:00:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 18:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 18:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 18:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 18:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 18:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 18:30:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 18:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 18:30:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 18:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 18:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 19:00:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 19:00:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 19:00:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 19:00:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 19:00:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 19:00:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 19:00:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 19:00:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 19:30:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 19:30:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 19:30:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 19:30:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 19:30:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 19:30:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 19:30:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 19:30:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 20:00:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 20:00:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 20:00:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 20:00:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 20:00:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 20:00:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 20:00:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 20:00:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 20:30:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 20:30:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 20:30:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 20:30:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 20:30:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 20:30:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 20:30:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 20:30:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 21:00:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 21:00:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 21:00:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 21:00:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 21:00:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 21:00:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 21:00:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 21:00:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 21:30:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 21:30:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 21:30:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 21:30:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 21:30:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 21:30:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 21:30:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 21:30:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 22:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 22:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 22:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 22:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 22:00:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 22:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 22:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 22:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 22:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 22:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 22:30:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 22:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 22:30:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 22:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 22:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 23:00:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 23:00:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 23:00:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 23:00:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 23:00:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 23:00:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 23:00:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 23:00:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-02 23:30:01,Bci,Full Cobertura,47963.0
Falabella,2025-08-02 23:30:01,Cardif,Full Cobertura,34487.0
Falabella,2025-08-02 23:30:01,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-02 23:30:01,Fid,Full Cobertura,33134.0
Falabella,2025-08-02 23:30:01,Hdi,Full Cobertura,35850.0
Falabella,2025-08-02 23:30:01,Sura,Full Cobertura,34798.0
Falabella,2025-08-02 23:30:01,Zenit,Full Cobertura,44097.0
Falabella,2025-08-02 23:30:01,Zurich,Full Cobertura,32155.0
Falabella,2025-08-03 00:00:04,Bci,Full Cobertura,47963.0
Falabella,2025-08-03 00:00:04,Cardif,Full Cobertura,34487.0
Falabella,2025-08-03 00:00:04,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-03 00:00:04,Fid,Full Cobertura,33134.0
Falabella,2025-08-03 00:00:04,Hdi,Full Cobertura,35850.0
Falabella,2025-08-03 00:00:04,Zenit,Full Cobertura,44097.0
Falabella,2025-08-03 00:00:04,Zurich,Full Cobertura,32155.0
Falabella,2025-08-03 00:30:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-03 00:30:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-03 00:30:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-03 00:30:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-03 00:30:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-03 00:30:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-03 00:30:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-03 00:30:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-03 01:00:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-03 01:00:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-03 01:00:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-03 01:00:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-03 01:00:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-03 01:00:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-03 01:00:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-03 01:00:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-03 01:30:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-03 01:30:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-03 01:30:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-03 01:30:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-03 01:30:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-03 01:30:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-03 01:30:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-03 02:00:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-03 02:00:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-03 02:00:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-03 02:00:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-03 02:00:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-03 02:00:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-03 02:00:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-03 02:30:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-03 02:30:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-03 02:30:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-03 02:30:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-03 02:30:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-03 02:30:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-03 02:30:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-03 03:00:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-03 03:00:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-03 03:00:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-03 03:00:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-03 03:00:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-03 03:00:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-03 03:00:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-03 03:30:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-03 03:30:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-03 03:30:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-03 03:30:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-03 03:30:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-03 03:30:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-03 03:30:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-03 03:30:02,Zurich,Full Cobertura,32155.0
Falabella,2025-08-03 04:00:02,Bci,Full Cobertura,47963.0
Falabella,2025-08-03 04:00:02,Cardif,Full Cobertura,34487.0
Falabella,2025-08-03 04:00:02,Consorcio,Full Cobertura,41268.0
Falabella,2025-08-03 04:00:02,Fid,Full Cobertura,33134.0
Falabella,2025-08-03 04:00:02,Hdi,Full Cobertura,35850.0
Falabella,2025-08-03 04:00:02,Sura,Full Cobertura,34798.0
Falabella,2025-08-03 04:00:02,Zenit,Full Cobertura,44097.0
Falabella,2025-08-03 04:00:02,Zurich,Full Cobertura,32155.0
